index,SXXJ number,Container,Date,Time_UTC,Latitude,Longitude,Accuracy,Active,Reverse,Sleep,Door,Mount,Motion,GForce,Tilt,Temperature,Humidity,Light,Origin,Destination
#,[No],[No],[yyyy-MM-dd],[hh:mm:ss],[deg decimal],[deg decimal],[m],[1=yes|0=no],[1=yes|0=no],[1=yes|0=no],[1=open|0=closed],[1=not mounted|0=mounted],[1=motion|0=no motion],[g],[deg],[Celsius],[%],[Lux],[],[]
16843,G,NONE,2016-05-20,12:48:32,10.464300,66.765900,50,1,0,0,0,0,0,0.000,NA,29.000,75.800,NA,,
16844,G,NONE,2016-05-20,18:47:48,NA,NA,NA,1,0,0,0,0,0,0.000,NA,26.600,79.200,NA,,
16845,G,NONE,2016-05-20,18:49:07,10.908400,65.314499,20,1,0,0,0,0,0,0.000,NA,26.700,79.000,NA,,
16846,G,NONE,2016-05-21,00:49:36,11.425700,63.541801,30,1,0,0,0,0,0,0.000,NA,25.900,79.900,NA,,
16847,G,NONE,2016-05-21,06:47:50,NA,NA,NA,1,0,0,0,0,0,0.000,NA,31.900,66.400,NA,,
16848,G,NONE,2016-05-21,06:50:27,11.949200,61.731098,30,1,0,0,0,0,0,0.000,NA,32.100,66.100,NA,,
16849,G,NONE,2016-05-21,12:49:55,12.456100,59.975498,50,1,0,0,0,0,0,0.000,NA,31.400,70.300,NA,,
16850,G,NONE,2016-05-21,18:47:48,NA,NA,NA,1,0,0,0,0,0,0.000,NA,29.800,76.000,NA,,
16851,G,NONE,2016-05-21,18:49:31,12.937700,58.316601,20,1,0,0,0,0,0,0.000,NA,29.900,75.700,NA,,
16852,G,NONE,2016-05-22,00:49:35,13.373600,56.804699,20,1,0,0,0,0,0,0.000,NA,29.500,76.100,NA,,
16853,G,NONE,2016-05-22,05:30:28,NA,NA,NA,1,0,0,0,0,1,0.000,NA,37.700,54.300,NA,,
16854,G,NONE,2016-05-22,06:47:50,NA,NA,NA,1,0,0,0,0,0,0.000,NA,35.900,58.400,NA,,
16855,G,NONE,2016-05-22,06:49:50,13.856100,55.136501,50,1,0,0,0,0,0,0.000,NA,35.900,58.400,NA,,
16856,G,NONE,2016-05-22,12:50:21,14.413900,53.197899,20,1,0,0,0,0,0,0.000,NA,31.300,71.500,NA,,
16857,G,NONE,2016-05-22,18:47:50,NA,NA,NA,1,0,0,0,0,0,0.000,NA,30.100,77.200,NA,,
16858,G,NONE,2016-05-22,18:49:07,13.887200,51.118900,50,1,0,0,0,0,0,0.000,NA,30.100,77.000,NA,,
16859,G,NONE,2016-05-23,00:49:37,13.204100,48.944302,20,1,0,0,0,0,0,0.000,NA,30.400,76.800,NA,,
16860,G,NONE,2016-05-23,06:47:52,NA,NA,NA,1,0,0,0,0,0,0.000,NA,44.700,44.100,NA,,
16861,G,NONE,2016-05-23,06:49:38,12.514400,46.735901,30,1,0,0,0,0,0,0.000,NA,44.800,43.900,NA,,
16862,G,NONE,2016-05-23,12:50:23,12.083300,45.322701,30,1,0,0,0,0,0,0.000,NA,34.700,66.400,NA,,
16863,G,NONE,2016-05-23,18:47:51,NA,NA,NA,1,0,0,0,0,0,0.000,NA,32.000,74.800,NA,,
16864,G,NONE,2016-05-23,18:48:37,12.525700,43.588100,20,1,0,0,0,0,0,0.000,NA,32.000,74.800,NA,,
16865,G,NONE,2016-05-24,00:48:37,14.001600,42.429901,50,1,0,0,0,0,0,0.000,NA,30.800,76.700,NA,,
16866,G,NONE,2016-05-24,06:47:53,NA,NA,NA,1,0,0,0,0,0,0.000,NA,34.800,64.900,NA,,
16867,G,NONE,2016-05-24,06:49:37,15.616300,41.551899,50,1,0,0,0,0,0,0.000,NA,35.000,64.500,NA,,
16868,G,NONE,2016-05-24,12:51:27,17.239799,40.740002,30,1,0,0,0,0,0,0.000,NA,33.400,69.600,NA,,
16869,G,NONE,2016-05-24,18:47:54,NA,NA,NA,1,0,0,0,0,0,0.000,NA,30.600,77.100,NA,,
16870,G,NONE,2016-05-24,18:53:06,NA,NA,NA,1,0,0,0,0,0,0.000,NA,31.100,75.800,NA,,
16871,G,NONE,2016-05-25,00:50:25,20.335100,39.189999,50,1,0,0,0,0,0,0.000,NA,29.700,78.300,NA,,
16872,G,NONE,2016-05-25,06:47:54,NA,NA,NA,1,0,0,0,0,0,0.000,NA,30.800,69.600,NA,,
16873,G,NONE,2016-05-25,06:48:58,21.464899,39.109600,30,1,0,0,0,0,0,0.000,NA,30.800,69.600,NA,,
16874,G,NONE,2016-05-25,12:49:33,21.451000,39.158901,100,1,0,0,0,0,0,0.000,NA,31.400,69.600,NA,,
16875,G,NONE,2016-05-25,18:47:55,NA,NA,NA,1,0,0,0,0,0,0.000,NA,28.400,79.400,NA,,
16876,G,NONE,2016-05-25,18:48:37,21.452499,39.158501,20,1,0,0,0,0,0,0.000,NA,28.400,79.400,NA,,
16877,G,NONE,2016-05-26,00:50:03,22.251600,38.228500,30,1,0,0,0,0,0,0.000,NA,27.600,79.600,NA,,
16878,G,NONE,2016-05-26,06:47:53,NA,NA,NA,1,0,0,0,0,0,0.000,NA,32.100,64.900,NA,,
16879,G,NONE,2016-05-26,06:53:05,NA,NA,NA,1,0,0,0,0,0,0.000,NA,32.500,63.900,NA,,
16880,G,NONE,2016-05-26,12:49:30,24.446501,36.591999,30,1,0,0,0,0,0,0.000,NA,29.400,74.100,NA,,
16881,G,NONE,2016-05-26,18:47:56,NA,NA,NA,1,0,0,0,0,0,0.000,NA,26.900,80.500,NA,,
16882,G,NONE,2016-05-26,18:53:08,NA,NA,NA,1,0,0,0,0,0,0.000,NA,27.400,79.100,NA,,
16883,G,NONE,2016-05-27,00:48:37,26.702900,34.884300,30,1,0,0,0,0,0,0.000,NA,26.900,79.700,NA,,
16884,G,NONE,2016-05-27,06:47:56,NA,NA,NA,1,0,0,0,0,0,0.000,NA,32.000,60.600,NA,,
16885,G,NONE,2016-05-27,06:49:59,27.629000,33.999802,30,1,0,0,0,0,0,0.000,NA,32.000,60.600,NA,,
16886,G,NONE,2016-05-27,12:53:07,NA,NA,NA,1,0,0,0,0,0,0.000,NA,25.800,76.400,NA,,
16887,G,NONE,2016-05-27,18:47:55,NA,NA,NA,1,0,0,0,0,0,0.000,NA,25.000,78.900,NA,,
16888,G,NONE,2016-05-27,18:50:07,29.737900,32.553600,30,1,0,0,0,0,0,0.000,NA,25.200,78.400,NA,,
16889,G,NONE,2016-05-28,00:50:00,29.839100,32.561199,20,1,0,0,0,0,0,0.000,NA,22.500,83.800,NA,,
16890,G,NONE,2016-05-28,06:47:56,NA,NA,NA,1,0,0,0,0,0,0.000,NA,24.200,76.800,NA,,
16891,G,NONE,2016-05-28,06:48:56,24.899300,36.049500,cellid,1,0,0,0,0,0,0.000,NA,24.200,76.600,NA,,
16892,G,NONE,2016-05-28,06:51:18,24.899300,36.049500,cellid,1,0,0,0,0,0,0.000,NA,24.800,75.200,NA,,
16893,G,NONE,2016-05-28,06:51:43,24.899300,36.049500,cellid,1,0,0,0,0,0,0.000,NA,24.800,75.000,NA,,
16894,G,NONE,2016-05-28,06:52:03,24.899300,36.049500,cellid,1,0,0,0,0,0,0.000,NA,24.900,74.800,NA,,
16895,G,NONE,2016-05-28,06:53:08,NA,NA,NA,1,0,0,0,0,0,0.000,NA,25.100,74.200,NA,,
16896,G,NONE,2016-05-28,12:53:08,NA,NA,NA,1,0,0,0,0,0,0.000,NA,29.500,63.700,NA,,
16897,G,NONE,2016-05-28,18:47:56,NA,NA,NA,1,0,0,0,0,0,0.000,NA,23.300,78.400,NA,,
16898,G,NONE,2016-05-28,18:48:59,31.252600,32.297699,cellid,1,0,0,0,0,0,0.000,NA,23.300,78.400,NA,,
16899,G,NONE,2016-05-28,18:49:26,31.203300,32.353401,100,1,0,0,0,0,0,0.000,NA,23.400,78.200,NA,,
16900,G,NONE,2016-05-29,00:48:37,31.201000,32.351601,30,1,0,0,0,0,0,0.000,NA,20.600,82.300,NA,,
16901,G,NONE,2016-05-29,06:47:58,NA,NA,NA,1,0,0,0,0,0,0.000,NA,22.100,75.900,NA,,
16902,G,NONE,2016-05-29,06:48:37,31.201599,32.352798,10,1,0,0,0,0,0,0.000,NA,22.100,75.800,NA,,
16903,G,NONE,2016-05-29,06:48:56,31.201599,32.352798,10,1,0,0,0,0,0,0.000,NA,22.200,75.800,NA,,
16904,G,NONE,2016-05-29,06:49:03,31.201599,32.352798,10,1,0,0,0,0,0,0.000,NA,22.200,75.700,NA,,
16905,G,NONE,2016-05-29,12:53:10,NA,NA,NA,1,0,0,0,0,0,0.000,NA,25.100,69.700,NA,,
16906,G,NONE,2016-05-29,18:47:58,NA,NA,NA,1,0,0,0,0,0,0.000,NA,21.500,79.700,NA,,
16907,G,NONE,2016-05-29,18:49:07,32.269100,30.101801,100,1,0,0,0,0,0,0.000,NA,21.600,79.600,NA,,
16908,G,NONE,2016-05-30,00:49:07,32.815300,27.958401,30,1,0,0,0,0,0,0.000,NA,20.800,80.400,NA,,
16909,G,NONE,2016-05-30,06:47:58,NA,NA,NA,1,0,0,0,0,0,0.000,NA,34.800,46.000,NA,,
16910,G,NONE,2016-05-30,06:51:08,33.370399,25.801600,30,1,0,0,0,0,0,0.000,NA,35.300,45.400,NA,,
16911,G,NONE,2016-05-30,12:49:29,33.943001,23.544201,50,1,0,0,0,0,0,0.000,NA,25.200,69.800,NA,,
16912,G,NONE,2016-05-30,18:47:57,NA,NA,NA,1,0,0,0,0,0,0.000,NA,23.200,76.400,NA,,
16913,G,NONE,2016-05-30,18:49:14,NA,NA,NA,1,0,0,0,0,1,0.000,NA,23.200,76.300,NA,,
16914,G,NONE,2016-05-30,18:50:01,34.527901,21.248400,50,1,0,0,0,0,0,0.000,NA,23.300,76.000,NA,,
16915,G,NONE,2016-05-31,00:48:38,35.113400,18.988899,30,1,0,0,0,0,0,0.000,NA,21.900,78.500,NA,,
16916,G,NONE,2016-05-31,06:48:00,NA,NA,NA,1,0,0,0,0,0,0.000,NA,33.400,48.500,NA,,
16917,G,NONE,2016-05-31,06:49:07,35.705502,16.679600,100,1,0,0,0,0,0,0.000,NA,33.500,48.300,NA,,
16918,G,NONE,2016-05-31,12:53:13,NA,NA,NA,1,0,0,0,0,0,0.000,NA,22.900,72.800,NA,,
16919,G,NONE,2016-05-31,18:48:00,NA,NA,NA,1,0,0,0,0,0,0.000,NA,20.500,78.600,NA,,
16920,G,NONE,2016-05-31,18:50:59,37.099602,12.524500,20,1,0,0,0,0,0,0.000,NA,20.900,77.500,NA,,
16921,G,NONE,2016-06-01,00:49:39,38.357101,11.528000,20,1,0,0,0,0,0,0.000,NA,19.700,79.400,NA,,
16922,G,NONE,2016-06-01,06:48:00,NA,NA,NA,1,0,0,0,0,0,0.000,NA,20.000,77.600,NA,,
16923,G,NONE,2016-06-01,06:50:35,39.824799,10.872000,30,1,0,0,0,0,0,0.000,NA,20.200,77.000,NA,,
16924,G,NONE,2016-06-01,12:53:14,NA,NA,NA,1,0,0,0,0,0,0.000,NA,21.500,69.600,NA,,
16925,G,NONE,2016-06-01,18:48:01,NA,NA,NA,1,0,0,0,0,0,0.000,NA,19.000,77.100,NA,,
16926,G,NONE,2016-06-01,18:49:14,42.668201,9.443020,cellid,1,0,0,0,0,0,0.000,NA,19.100,76.900,NA,,
16927,G,NONE,2016-06-01,18:49:36,42.668201,9.443020,cellid,1,0,0,0,0,0,0.000,NA,19.200,76.800,NA,,
16928,G,NONE,2016-06-01,18:49:59,42.668201,9.443020,cellid,1,0,0,0,0,0,0.000,NA,19.200,76.600,NA,,
16929,G,NONE,2016-06-01,18:50:01,42.874001,9.691830,30,1,0,0,0,0,0,0.000,NA,19.200,76.600,NA,,
16930,G,NONE,2016-06-02,00:48:38,44.221401,8.767440,30,1,0,0,0,0,0,0.000,NA,17.500,79.800,NA,,
16931,G,NONE,2016-06-02,06:48:02,NA,NA,NA,1,0,0,0,0,0,0.000,NA,27.200,53.300,NA,,
16932,G,NONE,2016-06-02,06:49:26,44.421200,8.811480,cellid,1,0,0,0,0,0,0.000,NA,27.400,53.000,NA,,
16933,G,NONE,2016-06-02,06:51:08,44.416599,8.799570,50,1,0,0,0,0,0,0.000,NA,27.700,52.300,NA,,
16934,G,NONE,2016-06-02,12:50:07,44.417301,8.795990,10,1,0,0,0,0,0,0.000,NA,21.900,67.600,NA,,
16935,G,NONE,2016-06-02,18:48:03,NA,NA,NA,1,0,0,0,0,0,0.000,NA,19.000,75.400,NA,,
16936,G,NONE,2016-06-02,18:49:07,44.417599,8.795590,50,1,0,0,0,0,0,0.000,NA,19.000,75.400,NA,,
16937,G,NONE,2016-06-02,18:49:08,44.417599,8.795590,50,1,0,0,0,0,0,0.000,NA,19.000,75.400,NA,,
16938,G,NONE,2016-06-03,00:48:37,44.417198,8.795850,30,1,0,0,0,0,0,0.000,NA,16.500,80.400,NA,,
16939,G,NONE,2016-06-03,06:48:03,NA,NA,NA,1,0,0,0,0,0,0.000,NA,30.600,45.200,NA,,
16940,G,NONE,2016-06-03,06:48:38,44.416500,8.800820,50,1,0,0,0,0,0,0.000,NA,30.600,45.200,NA,,
16941,G,NONE,2016-06-03,06:49:10,44.416500,8.800820,50,1,0,0,0,0,0,0.000,NA,30.700,45.100,NA,,
16942,G,NONE,2016-06-03,12:49:37,44.417400,8.794510,50,1,0,0,0,0,0,0.000,NA,21.300,69.000,NA,,
16943,G,NONE,2016-06-03,18:48:02,NA,NA,NA,1,0,0,0,0,0,0.000,NA,18.600,77.200,NA,,
16944,G,NONE,2016-06-03,18:48:38,44.417301,8.795480,20,1,0,0,0,0,0,0.000,NA,18.600,77.200,NA,,
16945,G,NONE,2016-06-03,18:49:12,44.417301,8.795480,20,1,0,0,0,0,0,0.000,NA,18.700,77.200,NA,,
16946,G,NONE,2016-06-03,19:57:34,NA,NA,NA,1,0,0,0,0,1,0.000,NA,18.300,78.000,NA,,
16947,G,NONE,2016-06-03,19:58:37,NA,NA,NA,1,0,0,0,0,0,5.100,NA,18.300,77.900,NA,,
16948,G,NONE,2016-06-04,00:48:37,44.421299,8.787160,10,1,0,0,0,0,0,0.000,NA,18.800,75.100,NA,,
16949,G,NONE,2016-06-04,06:48:04,NA,NA,NA,1,0,0,0,0,0,0.000,NA,18.200,75.500,NA,,
16950,G,NONE,2016-06-04,06:48:37,44.421200,8.787130,10,1,0,0,0,0,0,0.000,NA,18.200,75.500,NA,,
16951,G,NONE,2016-06-04,06:49:13,44.421200,8.787130,10,1,0,0,0,0,0,0.000,NA,18.300,75.400,NA,,
16952,G,NONE,2016-06-04,06:49:32,44.421200,8.787130,10,1,0,0,0,0,0,0.000,NA,18.300,75.300,NA,,
16953,G,NONE,2016-06-04,06:49:57,44.421200,8.787130,10,1,0,0,0,0,0,0.000,NA,18.400,75.100,NA,,
16954,G,NONE,2016-06-04,12:48:37,44.421200,8.789350,30,1,0,0,0,0,0,0.000,NA,17.700,75.300,NA,,
16955,G,NONE,2016-06-04,18:48:04,NA,NA,NA,1,0,0,0,0,0,0.000,NA,17.400,75.900,NA,,
16956,G,NONE,2016-06-04,18:48:37,44.421299,8.787310,10,1,0,0,0,0,0,0.000,NA,17.400,75.900,NA,,
16957,G,NONE,2016-06-04,18:49:08,44.421299,8.787310,10,1,0,0,0,0,0,0.000,NA,17.400,75.800,NA,,
16958,G,NONE,2016-06-04,18:49:28,44.421299,8.787310,10,1,0,0,0,0,0,0.000,NA,17.500,75.700,NA,,
16959,G,NONE,2016-06-05,00:48:37,44.421299,8.786930,10,1,0,0,0,0,0,0.000,NA,17.300,76.300,NA,,
16960,G,NONE,2016-06-05,06:48:05,NA,NA,NA,1,0,0,0,0,0,0.000,NA,18.900,71.700,NA,,
16961,G,NONE,2016-06-05,06:48:53,44.421398,8.787190,10,1,0,0,0,0,0,0.000,NA,18.900,71.700,NA,,
16962,G,NONE,2016-06-05,06:49:09,44.421398,8.787190,10,1,0,0,0,0,0,0.000,NA,19.000,71.600,NA,,
16963,G,NONE,2016-06-05,12:48:37,44.421299,8.787230,20,1,0,0,0,0,0,0.000,NA,25.000,61.200,NA,,
16964,G,NONE,2016-06-05,18:48:05,NA,NA,NA,1,0,0,0,0,0,0.000,NA,20.900,70.500,NA,,
16965,G,NONE,2016-06-05,18:48:37,44.421299,8.787250,10,1,0,0,0,0,0,0.000,NA,20.900,70.600,NA,,
16966,G,NONE,2016-06-05,18:49:03,44.421299,8.787250,10,1,0,0,0,0,0,0.000,NA,20.900,70.600,NA,,
16967,G,NONE,2016-06-05,18:49:49,44.421299,8.787250,10,1,0,0,0,0,0,0.000,NA,21.000,70.500,NA,,
16968,G,NONE,2016-06-06,00:48:37,44.421200,8.787380,50,1,0,0,0,0,0,0.000,NA,17.400,79.200,NA,,
16969,G,NONE,2016-06-06,06:48:06,NA,NA,NA,1,0,0,0,0,0,0.000,NA,18.400,76.200,NA,,
16970,G,NONE,2016-06-06,06:48:38,44.421200,8.787310,10,1,0,0,0,0,0,0.000,NA,18.400,76.200,NA,,
16971,G,NONE,2016-06-06,06:49:05,44.421200,8.787310,10,1,0,0,0,0,0,0.000,NA,18.400,76.100,NA,,
16972,G,NONE,2016-06-06,07:14:22,44.421200,8.787310,10,1,0,0,0,0,0,5.800,NA,18.900,74.900,NA,,
16973,G,NONE,2016-06-06,12:48:38,44.421001,8.786230,30,1,0,0,0,0,0,0.000,NA,33.200,55.300,NA,,
16974,G,NONE,2016-06-06,18:48:07,NA,NA,NA,1,0,0,0,0,0,0.000,NA,24.700,64.700,NA,,
16975,G,NONE,2016-06-06,18:49:01,44.421101,8.787160,20,1,0,0,0,0,0,0.000,NA,24.700,64.900,NA,,
16976,G,NONE,2016-06-06,18:49:12,44.421101,8.787160,20,1,0,0,0,0,0,0.000,NA,24.700,64.900,NA,,
16977,G,NONE,2016-06-07,00:48:37,44.420799,8.786880,10,1,0,0,0,0,0,0.000,NA,17.500,79.400,NA,,
16978,G,NONE,2016-06-07,06:47:42,NA,NA,NA,1,0,0,0,0,0,5.000,NA,24.200,68.000,NA,,
16979,G,NONE,2016-06-07,06:47:49,NA,NA,NA,1,0,0,0,0,1,0.000,NA,24.200,68.000,NA,,
16980,G,NONE,2016-06-07,06:48:07,NA,NA,NA,1,0,0,0,0,0,0.000,NA,24.300,68.000,NA,,
16981,G,NONE,2016-06-07,06:49:07,44.421299,8.787040,50,1,0,0,0,0,0,0.000,NA,24.400,67.800,NA,,
16982,G,NONE,2016-06-07,06:49:22,44.421299,8.787040,50,1,0,0,0,0,0,0.000,NA,24.400,67.700,NA,,
16983,G,NONE,2016-06-07,06:49:41,44.421299,8.787040,50,1,0,0,0,0,0,0.000,NA,24.500,67.500,NA,,
16984,G,NONE,2016-06-07,06:50:02,44.421299,8.787040,50,1,0,0,0,0,0,0.000,NA,24.500,67.400,NA,,
16985,G,NONE,2016-06-07,12:49:00,44.421398,8.786920,50,1,0,0,0,0,0,0.000,NA,28.700,58.500,NA,,
16986,G,NONE,2016-06-07,18:48:07,NA,NA,NA,1,0,0,0,0,0,0.000,NA,26.300,62.000,NA,,
16987,G,NONE,2016-06-07,18:48:37,44.421101,8.786920,10,1,0,0,0,0,0,0.000,NA,26.300,62.200,NA,,
16988,G,NONE,2016-06-07,18:49:09,44.421101,8.786920,10,1,0,0,0,0,0,0.000,NA,26.200,62.200,NA,,
16989,G,NONE,2016-06-07,18:49:47,44.421101,8.786920,10,1,0,0,0,0,0,0.000,NA,26.300,62.200,NA,,
16990,G,NONE,2016-06-08,00:48:37,44.421299,8.787850,20,1,0,0,0,0,0,0.000,NA,18.900,80.700,NA,,
16991,G,NONE,2016-06-08,04:59:35,NA,NA,NA,1,0,0,0,0,1,0.000,NA,19.200,80.500,NA,,
16992,G,NONE,2016-06-08,06:48:08,NA,NA,NA,1,0,0,0,0,0,0.000,NA,21.800,72.200,NA,,
16993,G,NONE,2016-06-08,06:49:15,44.882198,8.837210,cellid,1,0,0,0,0,0,0.000,NA,21.900,72.100,NA,,
16994,G,NONE,2016-06-08,06:49:31,44.892799,8.841730,50,1,0,0,0,0,0,0.000,NA,21.900,72.100,NA,,
16995,G,NONE,2016-06-08,07:32:19,NA,NA,NA,1,0,0,0,0,1,0.000,NA,23.000,69.900,NA,,
16996,G,NONE,2016-06-08,10:21:12,NA,NA,NA,1,0,0,1,0,0,0.000,NA,33.600,54.600,NA,,
16997,G,NONE,2016-06-08,10:21:55,45.174900,9.608900,20,1,0,0,1,0,0,0.000,NA,33.600,46.800,NA,,
16998,G,NONE,2016-06-08,10:22:12,45.174900,9.608900,20,1,0,0,1,0,0,0.000,NA,33.600,45.600,NA,,
16999,G,NONE,2016-06-08,10:22:57,45.174900,9.608900,20,1,0,0,1,0,1,0.000,NA,33.700,45.000,NA,,
17000,G,NONE,2016-06-08,10:23:02,45.174900,9.608900,20,1,0,0,1,1,1,0.000,NA,33.700,44.800,NA,,
17001,G,NONE,2016-06-08,16:26:23,NA,NA,NA,1,0,0,1,1,0,NA,NA,25.200,67.400,NA,,
17002,G,NONE,2016-06-08,22:21:22,NA,NA,NA,1,0,0,1,1,0,NA,NA,24.600,67.200,NA,,
17003,G,NONE,2016-06-08,22:26:23,NA,NA,NA,1,0,0,1,1,0,NA,NA,NA,NA,NA,,
17004,G,NONE,2016-06-08,22:27:10,45.175400,9.587480,cellid,1,0,0,1,1,0,NA,NA,NA,NA,NA,,
17005,G,NONE,2016-06-09,04:26:23,NA,NA,NA,1,0,0,1,1,0,NA,NA,NA,NA,NA,,
17006,G,NONE,2016-06-09,10:26:23,NA,NA,NA,1,0,0,1,1,0,NA,NA,NA,NA,NA,,
17007,G,NONE,2016-06-09,10:26:32,NA,NA,NA,1,0,0,1,1,0,NA,NA,25.100,67.100,NA,,
17008,G,NONE,2016-06-09,10:31:34,NA,NA,NA,1,0,0,1,1,0,NA,NA,NA,NA,NA,,
17009,G,NONE,2016-06-09,10:32:56,45.170200,9.597700,cellid,1,0,0,1,1,0,NA,NA,NA,NA,NA,,
17010,G,NONE,2016-04-28,18:47:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.600,NA,NA,,
17011,G,NONE,2016-04-28,18:48:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.700,NA,NA,,
17012,G,NONE,2016-04-28,18:49:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.700,NA,NA,,
17013,G,NONE,2016-04-28,18:49:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.800,NA,NA,,
17014,G,NONE,2016-04-28,18:49:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.800,NA,NA,,
17015,G,NONE,2016-04-28,19:52:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.500,NA,NA,,
17016,G,NONE,2016-04-28,20:52:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.000,NA,NA,,
17017,G,NONE,2016-04-28,21:52:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.800,NA,NA,,
17018,G,NONE,2016-04-28,22:52:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.600,NA,NA,,
17019,G,NONE,2016-04-28,23:52:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.000,NA,NA,,
17020,G,NONE,2016-04-29,00:48:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.100,NA,NA,,
17021,G,NONE,2016-04-29,00:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.200,NA,NA,,
17022,G,NONE,2016-04-29,01:17:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.800,NA,NA,,
17023,G,NONE,2016-04-29,01:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.900,NA,NA,,
17024,G,NONE,2016-04-29,02:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.300,NA,NA,,
17025,G,NONE,2016-04-29,03:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.700,NA,NA,,
17026,G,NONE,2016-04-29,04:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.800,NA,NA,,
17027,G,NONE,2016-04-29,05:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.500,NA,NA,,
17028,G,NONE,2016-04-29,06:47:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.500,NA,NA,,
17029,G,NONE,2016-04-29,06:48:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.500,NA,NA,,
17030,G,NONE,2016-04-29,06:48:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.500,NA,NA,,
17031,G,NONE,2016-04-29,06:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.900,NA,NA,,
17032,G,NONE,2016-04-29,07:29:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.400,NA,NA,,
17033,G,NONE,2016-04-29,07:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.800,NA,NA,,
17034,G,NONE,2016-04-29,07:59:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.500,NA,NA,,
17035,G,NONE,2016-04-29,08:31:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.000,NA,NA,,
17036,G,NONE,2016-04-29,08:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.400,NA,NA,,
17037,G,NONE,2016-04-29,09:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.300,NA,NA,,
17038,G,NONE,2016-04-29,10:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.600,NA,NA,,
17039,G,NONE,2016-04-29,11:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.600,NA,NA,,
17040,G,NONE,2016-04-29,12:48:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.400,NA,NA,,
17041,G,NONE,2016-04-29,12:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.400,NA,NA,,
17042,G,NONE,2016-04-29,13:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.900,NA,NA,,
17043,G,NONE,2016-04-29,14:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.700,NA,NA,,
17044,G,NONE,2016-04-29,15:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.400,NA,NA,,
17045,G,NONE,2016-04-29,16:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.600,NA,NA,,
17046,G,NONE,2016-04-29,17:52:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.800,NA,NA,,
17047,G,NONE,2016-04-29,18:47:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.300,NA,NA,,
17048,G,NONE,2016-04-29,18:48:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.300,NA,NA,,
17049,G,NONE,2016-04-29,18:48:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.300,NA,NA,,
17050,G,NONE,2016-04-29,18:48:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.400,NA,NA,,
17051,G,NONE,2016-04-29,18:49:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.400,NA,NA,,
17052,G,NONE,2016-04-29,18:52:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.500,NA,NA,,
